action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1608504,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(/C=C/c2ccc(OCC(CO)C[18F])cc2)cc1,,,CHEMBL1140412,J Med Chem,2005,"{'bei': '23.75', 'le': '0.45', 'lle': '3.94', 'sei': '23.93'}",CHEMBL1169460,,CHEMBL196389,7.82,0,http://www.openphacts.org/units/Nanomolar,402603,=,1,1,=,,Ki,nM,,15.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,15.0
,,1608545,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(/C=C/c2ccc(OCC(CO)Cc3ccc(Br)cc3)cc2)cc1,,,CHEMBL1140412,J Med Chem,2005,"{'bei': '15.22', 'le': '0.32', 'lle': '1.18', 'sei': '21.70'}",CHEMBL196387,,CHEMBL196387,7.10,0,http://www.openphacts.org/units/Nanomolar,402604,=,1,1,=,,Ki,nM,,80.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,80.0
,,1608546,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(/C=C/c2ccc(O)cc2)cc1,,,CHEMBL1140412,J Med Chem,2005,"{'bei': '39.60', 'le': '0.72', 'lle': '5.32', 'sei': '27.65'}",CHEMBL381642,,CHEMBL381642,8.92,1,http://www.openphacts.org/units/Nanomolar,402605,=,1,1,=,,Ki,nM,,1.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1.2
,,1608547,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(/C=C/c2ccc(OCC(CO)CO)cc2)cc1,,,CHEMBL1140412,J Med Chem,2005,"{'bei': '23.89', 'le': '0.44', 'lle': '4.61', 'sei': '12.13'}",CHEMBL196941,,CHEMBL196941,7.49,0,http://www.openphacts.org/units/Nanomolar,402606,=,1,1,=,,Ki,nM,,32.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,32.5
,,1608548,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(/C=C/c2ccc(OCC(CO)C[18F])cc2)cc1,,,CHEMBL1140412,J Med Chem,2005,"{'bei': '26.32', 'le': '0.49', 'lle': '4.44', 'sei': '20.01'}",CHEMBL567747,,CHEMBL373236,8.30,0,http://www.openphacts.org/units/Nanomolar,402607,=,1,1,=,,Ki,nM,,5.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,5.0
,,1608589,[],CHEMBL872393,Inhibition constant for I-125-IMPY binding to amyloid plaques in Alzheimers disease brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,[3H]N(c1ccc(-c2nc3ccc(O)cc3s2)cc1)C([3H])([3H])[3H],,,CHEMBL1140412,J Med Chem,2005,"{'bei': '33.37', 'le': '0.65', 'lle': '4.84', 'sei': '18.94'}",CHEMBL1788111,,CHEMBL93124,8.55,0,http://www.openphacts.org/units/Nanomolar,402608,=,1,1,=,,Ki,nM,,2.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.8
,,1692617,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccccc1-c1ccc(-c2ccccc2OC)s1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '20.93', 'le': '0.40', 'lle': '1.10', 'sei': '33.61'}",CHEMBL204873,,CHEMBL204873,6.20,0,http://www.openphacts.org/units/Nanomolar,440293,=,1,1,=,,Ki,nM,,625.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,625.0
,,1692618,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '26.68', 'le': '0.51', 'lle': '2.68', 'sei': '23.27'}",CHEMBL205512,,CHEMBL205512,7.51,0,http://www.openphacts.org/units/Nanomolar,440307,=,1,1,=,,Ki,nM,,31.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,31.2
,,1692619,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,Oc1ccc(-c2ccc(-c3ccc(NCCF)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '26.83', 'le': '0.52', 'lle': '3.24', 'sei': '26.07'}",CHEMBL206224,,CHEMBL206224,8.41,0,http://www.openphacts.org/units/Nanomolar,440306,=,1,1,=,,Ki,nM,,3.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,3.9
,,1692620,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc(NCCF)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '23.42', 'le': '0.46', 'lle': '2.20', 'sei': '36.07'}",CHEMBL202938,,CHEMBL202938,7.67,0,http://www.openphacts.org/units/Nanomolar,440305,=,1,1,=,,Ki,nM,,21.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,21.5
,,1692621,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '27.50', 'le': '0.53', 'lle': '3.27', 'sei': '34.62'}",CHEMBL377279,,CHEMBL377279,8.12,0,http://www.openphacts.org/units/Nanomolar,440304,=,1,1,=,,Ki,nM,,7.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,7.5
,,1692622,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc(N(C)C)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '20.36', 'le': '0.39', 'lle': '1.14', 'sei': '50.53'}",CHEMBL438972,,CHEMBL438972,6.30,0,http://www.openphacts.org/units/Nanomolar,440303,=,1,1,=,,Ki,nM,,500.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,500.0
,,1692623,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '29.99', 'le': '0.58', 'lle': '3.65', 'sei': '17.34'}",CHEMBL205824,,CHEMBL205824,8.02,0,http://www.openphacts.org/units/Nanomolar,440302,=,1,1,=,,Ki,nM,,9.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,9.6
,,1692624,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '29.33', 'le': '0.56', 'lle': '3.58', 'sei': '23.41'}",CHEMBL203320,,CHEMBL203320,8.25,0,http://www.openphacts.org/units/Nanomolar,440301,=,1,1,=,,Ki,nM,,5.6,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,5.6
,,1692625,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '24.84', 'le': '0.48', 'lle': '2.73', 'sei': '14.77'}",CHEMBL205403,,CHEMBL205403,7.73,0,http://www.openphacts.org/units/Nanomolar,440300,=,1,1,=,,Ki,nM,,18.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,18.5
,,1692626,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(-c2ccc(-c3ccc(N)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '30.84', 'le': '0.59', 'lle': '3.96', 'sei': '15.79'}",CHEMBL382007,,CHEMBL382007,8.21,0,http://www.openphacts.org/units/Nanomolar,440299,=,1,1,=,,Ki,nM,,6.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,6.1
,,1692627,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '29.09', 'le': '0.56', 'lle': '3.41', 'sei': '27.88'}",CHEMBL381991,,CHEMBL381991,8.21,0,http://www.openphacts.org/units/Nanomolar,440298,=,1,1,=,,Ki,nM,,6.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,6.1
,,1692628,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,Oc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '31.30', 'le': '0.60', 'lle': '3.91', 'sei': '20.76'}",CHEMBL204010,,CHEMBL204010,8.40,0,http://www.openphacts.org/units/Nanomolar,440297,=,1,1,=,,Ki,nM,,4.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,4.0
,,1692629,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(-c2ccc(-c3ccc(OC)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '23.50', 'le': '0.45', 'lle': '1.87', 'sei': '37.74'}",CHEMBL378797,,CHEMBL378797,6.97,0,http://www.openphacts.org/units/Nanomolar,440296,=,1,1,=,,Ki,nM,,108.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,108.0
,,1692630,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,CSc1ccc(-c2ccc(-c3ccc(SC)cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,,CHEMBL424863,,CHEMBL424863,,0,http://www.openphacts.org/units/Nanomolar,440295,>,1,1,>,,Ki,nM,,1000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1000.0
,,1692631,[],CHEMBL866523,Displacement of [125I]IMPY from beta amyloid plaque in brain homogenates,B,,,BAO_0000192,BAO_0000221,tissue-based format,O=[N+]([O-])c1ccc(-c2ccc(-c3ccc([N+](=O)[O-])cc3)s2)cc1,,,CHEMBL1139033,Bioorg Med Chem Lett,2006,"{'bei': '20.63', 'le': '0.40', 'lle': '1.83', 'sei': '7.80'}",CHEMBL202898,,CHEMBL202898,6.73,0,http://www.openphacts.org/units/Nanomolar,440294,=,1,1,=,,Ki,nM,,185.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,185.0
,,1711210,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc2oc(-c3ccc(N)cc3)cc2c1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '36.10', 'le': '0.66', 'lle': '4.95', 'sei': '17.85'}",CHEMBL205221,,CHEMBL205221,8.64,0,http://www.openphacts.org/units/Nanomolar,467960,=,1,1,=,,Ki,nM,,2.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.3
,,1711213,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,CN(C)c1ccc(-c2cc3cc(O)ccc3o2)cc1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '33.77', 'le': '0.61', 'lle': '4.68', 'sei': '23.36'}",CHEMBL204414,,CHEMBL204414,8.55,0,http://www.openphacts.org/units/Nanomolar,467965,=,1,1,=,,Ki,nM,,2.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,2.8
,,1711214,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,COc1ccc2oc(-c3ccc(N(C)C)cc3)cc2c1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '29.63', 'le': '0.54', 'lle': '3.75', 'sei': '30.93'}",CHEMBL383116,,CHEMBL383116,7.92,0,http://www.openphacts.org/units/Nanomolar,467964,=,1,1,=,,Ki,nM,,12.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,12.0
,,1711215,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(-c2cc3cc(O)ccc3o2)cc1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '38.26', 'le': '0.69', 'lle': '5.30', 'sei': '20.16'}",CHEMBL204829,,CHEMBL204829,9.15,0,http://www.openphacts.org/units/Nanomolar,467963,=,1,1,=,,Ki,nM,,0.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,0.7
,,1711216,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,CNc1ccc(-c2cc3cc(OC)ccc3o2)cc1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '35.08', 'le': '0.64', 'lle': '4.74', 'sei': '25.83'}",CHEMBL208212,,CHEMBL208212,8.89,0,http://www.openphacts.org/units/Nanomolar,467962,=,1,1,=,,Ki,nM,,1.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,1.3
,,1711217,[],CHEMBL870087,Displacement of [125I]IMPY from beta amyloid in human corpse AD brain,B,,,BAO_0000192,BAO_0000019,assay format,Nc1ccc(-c2cc3cc(O)ccc3o2)cc1,,,CHEMBL1147646,J Med Chem,2006,"{'bei': '35.25', 'le': '0.64', 'lle': '4.55', 'sei': '13.37'}",CHEMBL380476,,CHEMBL380476,7.94,0,http://www.openphacts.org/units/Nanomolar,467961,=,1,1,=,,Ki,nM,,11.5,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,11.5
,,1712774,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,COc1ccc(/C=C/C=C/C=C/c2ccc(OC)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,,CHEMBL379363,,CHEMBL379363,,0,http://www.openphacts.org/units/Nanomolar,471030,>,1,1,>,,Ki,nM,,8000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,8000.0
,,1712775,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,CC(=C(C#N)C#N)c1ccc2cc(N(C)CCF)ccc2c1,,,CHEMBL1147669,J Med Chem,2006,,CHEMBL207649,,CHEMBL207649,,0,http://www.openphacts.org/units/Nanomolar,471041,>,1,1,>,,Ki,nM,,8000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,8000.0
,,1712780,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(/C=C/C=C/C=C/c2ccc(NCCF)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,"{'bei': '21.61', 'le': '0.40', 'lle': '1.73', 'sei': '17.51'}",CHEMBL205332,,CHEMBL205332,6.66,0,http://www.openphacts.org/units/Nanomolar,471036,=,1,1,=,,Ki,nM,,217.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,217.0
,,1712781,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,CN(C)c1ccc(/C=C/C=C/C=C/c2ccc(N(C)C)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,,CHEMBL377929,,CHEMBL377929,,0,http://www.openphacts.org/units/Nanomolar,471035,>,1,1,>,,Ki,nM,,7000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,7000.0
,,1712782,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,CNc1ccc(/C=C/C=C/C=C/c2ccc(NC)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,"{'bei': '23.81', 'le': '0.43', 'lle': '1.86', 'sei': '28.73'}",CHEMBL208457,,CHEMBL208457,6.91,0,http://www.openphacts.org/units/Nanomolar,471034,=,1,1,=,,Ki,nM,,122.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,122.0
,,1712783,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,Nc1ccc(/C=C/C=C/C=C/c2ccc(N)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,"{'bei': '24.49', 'le': '0.44', 'lle': '2.30', 'sei': '12.35'}",CHEMBL208456,,CHEMBL208456,6.43,0,http://www.openphacts.org/units/Nanomolar,471033,=,1,1,=,,Ki,nM,,375.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,375.0
,,1712784,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,O=[N+]([O-])c1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,,CHEMBL205899,,CHEMBL205899,,0,http://www.openphacts.org/units/Nanomolar,471032,>,1,1,>,,Ki,nM,,4000.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,4000.0
,,1712785,[],CHEMBL866263,"Displacement of [125I](E,E)-1-iodo-2,5-bis-(3-hydroxycarbonyl-4-methoxy)styrylbenzene from beta amyloid peptide in brain tissue at 50 uL",B,,,BAO_0000192,BAO_0000221,tissue-based format,Oc1ccc(/C=C/C=C/C=C/c2ccc(O)cc2)cc1,,,CHEMBL1147669,J Med Chem,2006,"{'bei': '25.82', 'le': '0.47', 'lle': '2.44', 'sei': '16.87'}",CHEMBL381731,,CHEMBL381731,6.82,0,http://www.openphacts.org/units/Nanomolar,471031,=,1,1,=,,Ki,nM,,150.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,150.0
,,1725851,[],CHEMBL854196,Displacement of [125I]IMPY from beta amyloid in human AD cortical tissue,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)c1ccc(-c2cn3cc(CCF)ccc3n2)cc1,,,CHEMBL1147794,Bioorg Med Chem Lett,2006,"{'bei': '23.83', 'le': '0.44', 'lle': '3.17', 'sei': '32.87'}",CHEMBL381708,,CHEMBL381708,6.75,0,http://www.openphacts.org/units/Nanomolar,479329,=,1,1,=,,Ki,nM,,177.0,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,177.0
,,1725853,[],CHEMBL854196,Displacement of [125I]IMPY from beta amyloid in human AD cortical tissue,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)c1ccc(-c2cn3cc(CCCF)ccc3n2)cc1,,,CHEMBL1147794,Bioorg Med Chem Lett,2006,"{'bei': '24.60', 'le': '0.45', 'lle': '3.35', 'sei': '35.62'}",CHEMBL382407,,CHEMBL382407,7.32,0,http://www.openphacts.org/units/Nanomolar,479330,=,1,1,=,,Ki,nM,,48.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,48.3
,,1725855,[],CHEMBL854196,Displacement of [125I]IMPY from beta amyloid in human AD cortical tissue,B,,,BAO_0000192,BAO_0000357,single protein format,[11CH3]Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,,,CHEMBL1147794,Bioorg Med Chem Lett,2006,"{'bei': '31.63', 'le': '0.62', 'lle': '4.40', 'sei': '17.96'}",CHEMBL207456,PITTSBURGH COMPOUND B,CHEMBL93124,8.11,1,http://www.openphacts.org/units/Nanomolar,479331,=,1,1,=,,Ki,nM,,7.8,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,7.8
,,1773950,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(C)=O)ccc1O,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '37.73', 'le': '0.71', 'lle': '5.25', 'sei': '15.59'}",CHEMBL106509,DEHYDROZINGERONE,CHEMBL106509,7.25,0,http://www.openphacts.org/units/Nanomolar,602366,=,1,1,=,,Ki,nM,,55.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,55.9
,,1773951,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(O)=C/C(C)=O)cc(I)c1O,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '21.11', 'le': '0.58', 'lle': '4.55', 'sei': '11.39'}",CHEMBL217923,,CHEMBL217923,7.60,0,http://www.openphacts.org/units/Nanomolar,602372,=,1,1,=,,Ki,nM,,24.9,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,24.9
,,1773952,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(O)=C/C(C)=O)ccc1OCCCF,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '22.08', 'le': '0.42', 'lle': '3.02', 'sei': '11.66'}",CHEMBL216864,,CHEMBL216864,6.50,0,http://www.openphacts.org/units/Nanomolar,602371,=,1,1,=,,Ki,nM,,316.3,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,316.3
,,1773953,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(O)=C/C(C)=O)ccc1OCCF,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '21.47', 'le': '0.41', 'lle': '2.93', 'sei': '10.79'}",CHEMBL216432,,CHEMBL216432,6.02,0,http://www.openphacts.org/units/Nanomolar,602370,=,1,1,=,,Ki,nM,,958.1,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,958.1
,,1773954,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(C)=O)ccc1OCCCF,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '24.08', 'le': '0.46', 'lle': '3.04', 'sei': '17.10'}",CHEMBL386737,,CHEMBL386737,6.08,0,http://www.openphacts.org/units/Nanomolar,602369,=,1,1,=,,Ki,nM,,839.2,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,839.2
,,1773955,[],CHEMBL907196,Displacement of [125I]IMPY from beta amyloid protein 40,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cc(/C=C/C(C)=O)ccc1OCCF,,,CHEMBL1137373,J Med Chem,2006,"{'bei': '27.84', 'le': '0.53', 'lle': '3.98', 'sei': '18.67'}",CHEMBL387276,,CHEMBL387276,6.63,0,http://www.openphacts.org/units/Nanomolar,602368,=,1,1,=,,Ki,nM,,232.7,CHEMBL2487,Homo sapiens,Beta amyloid A4 protein,9606,,,Ki,nM,UO_0000065,,232.7
